comment_id,parent_comment_id,create_time,video_id,content,user_id,nickname,sex,sign,avatar,sub_comment_count,like_count,last_modify_ts
282805323953,0,1765180650,115661221140479,这垃圾鸿蒙。。。真的烦啊。。。兼容软件的bug真的烦。。。大清早建个会议不成功，恶心死了。安卓能看到实时会议，就鸿蒙看不到。。降低工作效率[辣眼睛]。。。Teams会议,369542950,九章法师,保密,,https://i1.hdslb.com/bfs/face/9946d59907f2220692e43247329c8722c91f9eaf.jpg,7,18,1765377631667
282572390369,0,1764985020,115661221140479,开发者前来报到，做了一款休闲策略单机游戏【孤山远征】原生鸿蒙适配，助力鸿蒙生态搭建，欢迎试玩体验，感谢UP主,3493286415173650,妙啊星人,女,学习中……,https://i1.hdslb.com/bfs/face/0a82403832897571205546d65ab7947e93205e4a.jpg,7,71,1765377631668
284858139616,0,1765281343,115661221140479,性能只字不提，评测了啥,396078727,雨林木风风,保密,,http://i1.hdslb.com/bfs/face/661182387de5d0ba8066c971ee2ca9b373a70d24.jpg,0,3,1765377631669
284456019696,0,1764937692,115661221140479,"“70air”这年头还有塑料框，那个曲面屏就是垃圾，不喜欢[傲娇]
“80系列”怎么回事出直屏和金属机身，不行不喜欢[傲娇][傲娇]",144650519,就是淙也ya,男,,https://i2.hdslb.com/bfs/face/f726b3c06cf98b92f3f23f1da808e70647fbd9da.jpg,27,323,1765377631670
282586603697,0,1764995003,115661221140479,年年都被骂，年年都上新东西,104304732,雷CopyCat,保密,你好急啊,https://i0.hdslb.com/bfs/face/91ff307cc793d55c2503477a223b9bf213b0e011.jpg,5,431,1765377631671
282883824257,0,1765257008,115661221140479,别的都挺好  就是前置3个 看着难受[笑哭],260461271,卡提希娅-芙露德莉斯,女,喜欢一切美丽的゛好看的゛漂亮的゛,https://i2.hdslb.com/bfs/face/584485bccddd55e5170f425f5ccd9c1c1a9767d1.jpg,1,3,1765377631672
284519958128,0,1764997216,115661221140479,看看时政吧 就这几年 中美日干起来你只能用华为[滑稽],205961300,冬瓜不是柚子,保密,帅叔叔在此,https://i2.hdslb.com/bfs/face/791e08075f16437e6b83d4802e7c2ecb52989226.jpg,0,12,1765377631673
282553081361,0,1764952722,115661221140479,那我没钱，小艺能帮我买吗？[doge]，直接从余总账上扣[doge],68146573,玉人何处在吹箫,保密,二十四桥明月夜，玉人何处在吹萧。,https://i1.hdslb.com/bfs/face/1d1f775d443cb1053aff1f7b99f8fdcb6597d0ce.jpg,2,93,1765377631674
272503737761,0,1756006093,115066317836435,热知识：你们喷华为的言论也是通过华为的基站发送出去的[笑哭],39290998,古龙失色的仿生泪滴,保密,,https://i1.hdslb.com/bfs/face/fe3930bb4fc66cf019a85aa1d35c8686527f187f.jpg,72,1259,1765377631693
272543884481,0,1756030134,115066317836435,"被美国制裁的科技企业和机构如下：
半导体（芯片）设计与制造：中芯国际、长江存储、长鑫存储、寒武纪、龙芯中科、海思（华为）等等
人工智能（AI）与算法：商汤科技、旷视科技、依图科技、科大讯飞、北京智源人工智能研究院等等
超级计算与高性能计算：中科曙光、无锡江南计算技术研究所、国家超级计算中心等等
服务器与ICT企业：浪潮信息、华为、中科可控、宁畅、中兴 等等
通信与航空航天：中国航天科技集团、中国电子科技集团、北京国科天迅等等
半导体设备与软件：北方华创、华大九天、中微公司等等
特定高校被列入“实体清单”：如“国防七子”（北京航空航天大学、西北工业大学、哈尔滨工业大学、哈尔滨工程大学、北京理工大学、南京理工大学、南京航空航天大学）等",15414296,被缚丶普罗米修斯,保密,牛的，玩b站十几年，第一次被禁言7+30天,https://i2.hdslb.com/bfs/face/351453fcdee219c109bb4046b171c6149bc9c5f6.jpg,20,620,1765377631695
273530165856,0,1755795244,115066317836435,华为被老美制裁的几年本应该是其他几家厂商弯道超车的好机会，没成想给机会不中用啊[笑哭][笑哭][笑哭],3537121868515828,南海牧鲸人0101,女,都在奔赴各自不同的人生了,https://i1.hdslb.com/bfs/face/5f5fdda676ff6905fb1db22052e8734be38b0e79.jpg,39,509,1765377631696
272262779633,0,1755833094,115066317836435,下期可以讲一下大疆吗，跟华为很像，做到了世界第一，谢谢🙏,3493086040688781,CC想当百大,男,Hello everybody!我是CC，欢迎来到我的频道！,https://i0.hdslb.com/bfs/face/69233283a265f801ad5d44ff5eb23c6a7d4fa567.jpg,101,610,1765377631697
273586135920,0,1755845366,115066317836435,看完之后我对华为还是挺敬佩的，虽然很多人嘲讽华为手机华为汽车，但是不可否认华为是能代表中国形象的民营企业,29959437,锅锅锅XG,保密,这个人很懒，什么都没有留下~~,https://i0.hdslb.com/bfs/face/27d377b48b7090f48a9b069d5853889840a14f85.jpg,56,923,1765377631697
272255598577,0,1755828706,115066317836435,两岸猿声啼不住，轻舟已过万重山。,52568866,赤色螺丝钉,男,人民万岁,https://i1.hdslb.com/bfs/face/118fc3dd14c4b64dc71d200161838a64386b6974.jpg,8,677,1765377631698
273733023072,0,1755944803,115066317836435,[doge_金箍],485235530,15年老号,保密,,https://i2.hdslb.com/bfs/face/474c7022bf158cd2b26f407947947c2ce0ac07e4.jpg,12,422,1765377631702
273537010736,0,1755803181,115066317836435,我感觉有点被逼的感觉，要不是牢美，估计不会跟国家绑定得这么深[doge],3461566265559136,畅---畅,男,,https://i1.hdslb.com/bfs/face/f7f938f0358837d319aebbbeeb7c8e67287822d8.jpg,28,410,1765377631703
273687816400,0,1755919341,115066317836435,很多人不理解为什么要支持华为，早在2020年@三个老爸实验室2号机 就发过一个视频解释了其中的利害关系：华为可以倒，但不能是被外国政府打压下倒了。因为后续引起的一系列连锁反应是我国承受不住的，其中最直观的一点就是人才流失。所以我们不能让它在美国制裁的情况倒下,48787147,Masonlya,女,,https://i1.hdslb.com/bfs/face/dc1c834223f6ea9115e1ff05d55684c60f672a6b.jpg,45,578,1765377631705
272416232513,0,1755938750,115066317836435,华为被漂亮国制裁一天，华为有的，我优先考虑华为。,479075459,龙062617,男,,https://i0.hdslb.com/bfs/face/member/noface.jpg,30,440,1765377631705
284954279680,0,1765368603,115692930074945,"有些弹幕真是离谱：
“软件少了点功能而已，这些功能我全都不用！”
“你都用卓易通了还怪续航不好？”
“鸿蒙系统没问题，是这个APP没适配的问题！”
咋滴？你们代表华为用户有自适应性啊？有用到的再下个卓易通版是不是麻烦，是不是费电？
系统进步很多，要修补的地方也不少，UP整理了发出来才是公正的体验视频吧！
该表扬的拍照、屏幕素质、系统流畅度一样没落下~
某些魔怔人收收味吧...",1818113,深海一岚,男,,https://i2.hdslb.com/bfs/face/703a9229feda2a088197ae985ea219f903d4cef0.jpg,11,34,1765377638723
283000350897,0,1765364410,115692930074945,这个弹幕笑死我了真的，问题一点讲不了，全是水军洗地的。“这些功能我都不影响啊，是你人有问题吧”balabala的,232365774,REDMIK90,保密,aka多伦多首席催乳师,https://i0.hdslb.com/bfs/face/87f94d688906cc41132b29ef02431d50a8c3019a.jpg,2,3,1765377638725
284941565872,0,1765360984,115692930074945,"pm机主在此，up说的挺客观了，优缺点都说了[doge_金箍]我再来分享几个点
1.软件还有些小功能正在适配，但普通用户的需求是够的，我上周出差准备的备用机都没用上[笑哭]
2.这手机因为采用了全金属机身，散热很快。而且冬天长时间不用就像个冰坨子，如果洗完澡没注意躺在它的金属后壳上，那叫一个刺激[笑哭]
3.另外一个就是现在的鸿蒙有礼活动真的很香，我日日新红包签到13天领了170了，以及一年b站大会员，还有腾讯视频会员以及其他乱七八糟的会员权益，我全都挂网上卖了，又回了150的血，额外的打车券、加油券、外卖券就不说了，所以这台手机相当于只花了我7000[doge_金箍]",260467769,丷DR丷,男,别查成分了，浪费你的时间而已，有事私信吧，一击脱离那我顺从你,https://i2.hdslb.com/bfs/face/9f70977e7e881463aba90e290a8adb3133e58af3.jpg,18,78,1765377638726
284936966384,0,1765357796,115692930074945,没别的意思,2533167,dreamofhz,保密,周三周末分享～,https://i0.hdslb.com/bfs/face/a192122a2169dc5954b83d8e78019e83dc14911c.jpg,0,9,1765377638727
283013997457,0,1765372994,115692930074945,大部分时间用着没有问题，但在一些意想不到的地方用不了，或有问题，你就会很难受,3546909333523276,公平公平还是tmd公平啊,保密,,https://i1.hdslb.com/bfs/face/f1317d88c91a3b3514bc3e8d4c0c7d8c47ad16b0.jpg,2,8,1765377638728
284947726608,0,1765364661,115692930074945,我mate80也用了四五天了，大家平时用的主流app，适配度基本上能达到85%左右除非极端使用基本上够大家用的但还是有些bug，比如微信打语音电话的时候没办法点击扬声器播放，只能从状态栏里点击扬声器播放还有就是讯飞输入法，粘贴时没办法粘贴只能从长按粘贴，还有小众app完全不行适配度差不多65%左右有时候还会卡顿，还有一些app消息通知就没有，有的通知了没有提示音，希望华为赶紧解决这些问题，说完系统上的缺点，再来说优点，那真的是太丝滑爽快了，举个简单的例子就拿安卓手机来说，你点一个app，你点进去，首先看三秒钟的开屏广告，然后再一级一级的点进去，随着你点击的内容越多，它就会加载响应时间就会变慢，但华为系统却不这样，你点进去会发现非常非常跟手，非常非常顺滑加载响应时间非常快，感觉鸿蒙系统同时拥有安卓和苹果系统的优点，又同时没有安卓系统的缺点。只能希望华为鸿蒙系统越做越好,2135739762,看太阳照常升起了,女,,https://i0.hdslb.com/bfs/face/ad2874f454ad7b5508b93cf48703d52993ed3328.jpg,7,21,1765377638729
284946872512,0,1765364202,115692930074945,的确，升级6.0或者换新机一定一定要了解自己的需求，我也是下决心升级了以后发现还是挺好用的，已经作主力机2个月了，一切正常，不过我还是不会推荐别人升级，毕竟别人的需求和我不一样,38637819,糖糖狐不吃糖,保密,,https://i0.hdslb.com/bfs/face/08a07400aa427aeb240e8a4eb30fc493a175d30c.jpg,1,9,1765377638729
282993415633,0,1765360169,115694305811788,拉完了的pc，但夯的平板,27314294,當劳子,男,"计算机专业研究牲
人终究无法相互理解，建议直接把我拉黑省的让我拉黑你",https://i2.hdslb.com/bfs/face/3c7ddd553318ddff92413e0446212f84038fa56f.jpg,23,174,1765377638734
284925459072,0,1765348032,115692930074945,原生鸿蒙适配，我们的休闲单机游戏【气球英雄大冒险】上架鸿蒙AppGallery了，助力鸿蒙生态搭建，欢迎试玩体验，感谢UP主：）。,347203322,HKeyGame,保密,非著名独立游戏开发者,https://i2.hdslb.com/bfs/face/c9747087710890062cb60d7294f0f78859cf0a6e.jpg,4,29,1765377638735
283012359025,0,1765372005,115694305811788,华为当务之急是别做什么b鼎桥智选手机了，电脑整个智选matebook x pro不比那莫名其妙的山寨机强多了,13858684,Smith专员,男,不会审核个性签名的话，可以别审核,https://i1.hdslb.com/bfs/face/6310d38671c19d48cf7d3a0735adb695693ea0d2.jpg,5,14,1765377638742
283003577153,0,1765366423,115692930074945,"[doge]百分之1的人发出了百分之99的声量
买的人不看测评  看测评的人不买
毕竟稍微懂点手机的人 也不会说为了打游戏去买华为
对于三四十岁的人来说 手机的信号，稳定性，别动不动微信卡死 微信收不到消息 才是最重要的。",3139675,孙权斌呀,男,视频制作剪辑只是爱好。随缘更新,https://i1.hdslb.com/bfs/face/725d35d9e822edd7024f26095e1e6c4413e1ca36.jpg,2,19,1765377638742
282997722625,0,1765362819,115694305811788,"鸿蒙PC大平板是吧？MateBook Pro起售价太高是吧？那我直接给你出个便宜不少的旗舰平板哈哈哈。
方向对了属于是。要不是已经买了更大的，这个14寸平板是真心动。",200832,放了假的人,男,明天是否有明天,https://i0.hdslb.com/bfs/face/de44417f23e06e5b4ebf72167645a0e4f108de43.jpg,1,52,1765377638744
282976887585,0,1765345861,115692930074945,你续航不行应该是好多软件用的卓易通,43805060,大青椒123,保密,,https://i2.hdslb.com/bfs/face/af239f7145ebe7fa0cdfe52b0742bd0916e86b08.jpg,1,5,1765377638744
284961895520,0,1765373299,115694305811788,"不能。
粉丝先买[偷笑][偷笑]",7113228,零点分享,男,"What year is it now?
",https://i0.hdslb.com/bfs/face/50ae5af86bb9d4a50b2349832561d8e40955c4c2.jpg,0,3,1765377638745
284957665664,0,1765370764,115694305811788,用了一段时间了，完全替代电脑肯定不可能，但是替代轻薄本完全没问题，这次出差三天，会议、文案、剪辑都用它完成没有串流没有用到win虚拟机，单说这个场景和win电脑也差不多，目前生态不足以当成唯一电脑，但是作为多场景的补充还是不错的,78131625,熬拜不是鳌拜,保密,,https://i0.hdslb.com/bfs/face/b60728d1fa7e7ab8ddeccde607869eace07b7213.jpg,3,51,1765377638746
282996203985,0,1765361912,115694305811788,华为做模具是真的有一手，太牛逼了，当初看到这个板子的厚度和满载功耗我就震惊了，可惜芯片和系统没办法大卖特卖，要是放以前，这个板子配个lnl，逆天了简直,38352974,彼处水如酒-,女,,https://i2.hdslb.com/bfs/face/ecbc3a93dca6e072e50e364567aa59696608912e.jpg,0,21,1765377638747
284966385200,0,1765375936,115694305811788,本来科技迷是很乐意见到各种新产品出来的，不管是不是有用。可惜有些人只会用屁股行事，还喜欢泡在科技区大放厥词[喜极而泣][喜极而泣],7467404,无所谓_我是面壁人,保密,,https://i2.hdslb.com/bfs/face/09922124a12fa27beb1a30bab27a02bd2d821474.jpg,0,4,1765377638748
282993598657,0,1765360222,115694305811788,三日凌空纪录片[墨镜],70905862,伪kfc,男,这个人虽然不懒，但还是什么都没写。(ಥ_ಥ),https://i0.hdslb.com/bfs/face/member/noface.jpg,13,713,1765377638750
284940622864,0,1765360450,115694305811788,看名字就知道了，本质上是一台能部分适应轻薄本办公需求的平板。从这个角度看，无论是完成度和可用性都相当不错了。,490970539,JE炽火燎天,保密,  ,https://i1.hdslb.com/bfs/face/cb7f55f593e7ef23a2ade16c97e707f096cc3262.jpg,1,41,1765377638751
280139952976,0,1761224308,115411307725472,双十一前mate80能出来吗？我想买那个[打call],19231438,传说中的拜仁,男,"吸天地之灵气，取日月之精华AUF GEHT'S BAYERN SCHIESS EIN TOR
",https://i1.hdslb.com/bfs/face/2cdb0e3ea91026230f6021f17e91ef4cfc171bb2.jpg,7,15,1765377638754
284944505632,0,1765362817,115694305811788,没被surface折磨过的不会理解的,167555423,Microsoft__Edge,保密,这个人很神，憋了半天连个屁的简介都没憋出来。,https://i2.hdslb.com/bfs/face/40450a9cd88c6fbe519c4fc8735416f44f3b6d01.jpg,11,56,1765377638755
279085503345,0,1761732450,115411307725472,上班族，偶尔下班追剧看重画质和音效，打打单机小游戏不卡顿。预算三千左右。有好的推荐吗,1750978582,漫漫如不系之舟,女,,https://i0.hdslb.com/bfs/face/member/noface.jpg,4,7,1765377638755
280490217649,0,1763020793,115411307725472,华为手机好贵啊，买不起[笑哭],105896451,非提部落酋长,男,阿巴阿巴阿巴,https://i0.hdslb.com/bfs/face/5764b2acbb7fee53466bcd73086e74ff415e4d0c.jpg,3,7,1765377638756
280230404592,0,1761303931,115411307725472,为了车子，没办法，性价比真没有,332169243,西岐520,保密,,https://i0.hdslb.com/bfs/face/7073ccbdfcb65013dfc040fe7b247de7d2af5971.jpg,3,7,1765377638757
279629346209,0,1762185331,115411307725472,这个价格靠谱吗，这款和m70p优享版哪个好啊？？还在纠结,306954661,曹资憋,保密,,http://i1.hdslb.com/bfs/face/5491a50a5d608ccebad2243f0a9152e36db8e129.jpg,8,6,1765377638758
282705530688,0,1763345304,115411307725472,现在的华为有点高价低配，想买高配的要花多出几千的价格,37588837,WBG王城飞雪,男,,https://i1.hdslb.com/bfs/face/ab985016438cff85ad91b1f30b736aa666975d7b.jpg,0,3,1765377638759
279040725921,0,1761696287,115411307725472,华为怎么会有骁龙？,692520693,非之飞,保密,,https://i0.hdslb.com/bfs/face/e28d729359c14e503b74f7c3335fad5b1fca7a11.jpg,1,3,1765377638761
281009154337,0,1763497396,115411307725472,看了一下实力不配支持华为，还是小米吧,1015775699,泛滥fanlan,保密,这个人很出色，什么都没写,https://i2.hdslb.com/bfs/face/0cfedb2f0b52a61d32f30a0bc8f025fd7f3b2c58.jpg,1,2,1765377638762
280639939200,0,1761617589,115411307725472,京东搜口令＂我要红包940＂，中了四百多，买买买都能抵，这个运气太好了，快来试试😉,3632309169293816,吃个柚子hgff,保密,,https://i2.hdslb.com/bfs/face/bd47c487673dfbcd0c67be7e41508333857ac907.jpg,0,2,1765377638763
280626371216,0,1761598105,115411307725472,现在市面上有eSIM手机了吗,483995943,Dipper_5,保密,,https://i0.hdslb.com/bfs/face/179eaeaaa300ccf292fe5ed67c4e4f3d2b0d0708.jpg,1,2,1765377638764
284862861568,0,1765284262,115688987494394,你不是极客湾出来的人吗，为什么你不出个华为性能测评视频[tv_发怒],2108733807,做太烦,保密,,https://i0.hdslb.com/bfs/face/2bfbafa1acf315846649d66dfa49dd960f317e7a.jpg,6,40,1765377645681
282930974241,0,1765291313,115688987494394,真的挺难蚌，第一个章上挂是苏联英雄金星奖章的上挂，1:00第二、三个是国章版俄式五边挂+参考苏联卫国战争勋章设计，1:53第四个建议搜索战功十字，2:27第五个英式挂+马剑银币的图案，3:18最后一个图案不想说了，那个上挂是苏联英雄母亲金星奖章的形状+母亲勋章配色。整个就是大杂烩[doge],389317785,全方貧工之聯合,保密,,https://i0.hdslb.com/bfs/face/2d1a152806919c1607e932f0d045664ab04df4f7.jpg,4,29,1765377645682
282919828625,0,1765284341,115688987494394,有的弹幕好像当笑话看，我不觉得这有什么好笑的。如果一个公司业务平平还拖欠工资，然后给员工发这种虚头巴脑的奖章，我会认为这是资本家的小把戏；可如果一个公司多项业务是国内甚至国际领先水平，薪资待遇和加班补贴都是业内顶尖水准，老板还是当过十年工程兵的出身，那我认为这些勋章是真正的精神嘉奖，是对那些加班加点攻坚克难完成项目、事后深藏功与名的工程师的肯定和纪念。,2142900848,林肯夏日,男,沉默是金，雄辩是银。,https://i2.hdslb.com/bfs/face/0ffe96a9a81b9d650e1f022acdb94d707fbe2f30.jpg,8,232,1765377645684
284863689056,0,1765284747,115688987494394,华为海澜之家互不侵犯条约,315092932,beat-new-world,保密,督好,https://i1.hdslb.com/bfs/face/2f5273c66082a75bf76be91fa564fbc15401af21.jpg,0,39,1765377645686
284831130896,0,1765261460,115687225955203,幽默，80不如70，80感觉甩了70三条街。,8073668,土狗凶猛,男,,http://i2.hdslb.com/bfs/face/a79909f949c1e0ac3ebaf4571c5ddc81e4e67eb9.jpg,9,27,1765377645691
284909671520,0,1765336915,115692896520240,"关于emoji那点，up主说的有点问题。

2023年鸿蒙4之后，华为系统就用自己绘制的emoji表情了。不同系统看到的emoji表情，就是不一样的啊。（微信QQ等调用自己App上emoji表情的情况除外）

比如，同一个“🥰”，在iOS上调用苹果自己的样式，小米手机上调用安卓的样式，华为调用的也是自己的样式。[笑哭]",8434176,西慈,保密,没什么好写的啦。,https://i0.hdslb.com/bfs/face/bb4d3be997df6ca6c0bc3ee4e532b990218c88cb.jpg,31,108,1765377645695
282904510129,0,1765274561,115688987494394,什么时候华为进军服装产业，我要看海澜之家和华为的苏德战争啊[doge][doge],358259967,nexusflame,保密,,https://i0.hdslb.com/bfs/face/e04f3edd73eaebf350fce398d027439e55f72bde.webp,5,207,1765377645695
282961381985,0,1765334258,115692896520240,王者才3w吗[笑哭]，什么画质,1391082358,菜同学_Caistudent,男,在这个怀疑的年代，我们依然需要信仰,https://i1.hdslb.com/bfs/face/09e37b220b273d33d77f7071fae29776b802f178.jpg,10,30,1765377645697
284863959504,0,1765284947,115688987494394,我也想领勋章[星星眼],424222802,Silkworm_Tian,保密,,https://i2.hdslb.com/bfs/face/ffdd0af6ccec6e59706ff81c1863e6f4aa3ec27f.jpg,34,246,1765377645698
282979326465,0,1765348002,115687225955203,12年买的第一部华为,10205899,红颜如雪发如霜,男,,https://i1.hdslb.com/bfs/face/b3235a672c9c0e9cccae15e705e8312ba7e67d5d.jpg,0,1,1765377645699
��为完成这些目标那些人也会说他卖的贵，如果卖的便宜他又说，啊，垄断一枝独秀，不是春。,1299318808,删十六计,男,"主力机Find X8ultra 星野黑
备用机Magic8pro 雪域白
“视频机型，全为自用！没做二手！”
希望我的内容能让你找到答案。",https://i1.hdslb.com/bfs/face/739e1362389ec5b54d6a871086d042d1b79fe05f.jpg,5,45,1765377645699
282930529937,0,1765291082,115688987494394,\[大哭]/\[大哭]/\[大哭]/\[大哭]/,392023491,每日鉴花智商大赛,男,ⓘ 账号封禁中  全网最尊重花的博主,https://i0.hdslb.com/bfs/face/c4aa85a18138f7b2968a80479eaed6acb0e6ba71.jpg,0,4,1765377645710
284931695648,0,1765353550,115692896520240,我觉得吧，咱做人做事还是要现实靠谱一点，没必要咬牙硬上红米K90，买一部MATE80其实也可以的。[脸红][脸红][脸红],268193204,岸似衣透绿丷,保密,,http://i0.hdslb.com/bfs/face/member/noface.jpg,9,128,1765377645711
282914970561,0,1765281087,115687225955203,还有几人在坚持。[呲牙][呲牙][呲牙],688406778,吃个西瓜吐葡萄,保密,,https://i0.hdslb.com/bfs/face/ce38cfa63d62b77ff86ff0800a13bdb981cf5831.jpg,2,8,1765377645712
284959073168,0,1765371543,115688987494394,其实华为明日之星勋章的都很漂亮哈哈，特别是今年的，我想不通为啥要卖，我都专门放在客厅的玻璃柜子,14532199,劲夫是个好孩子,保密,爱妈妈,https://i1.hdslb.com/bfs/face/7c36047817cc2d3faefc6216ec509e0b71f2efe3.jpg,0,7,1765377645712
284968746560,0,1765377257,115692896520240,小米17pm顶配6999 和512的80pm就差1000块 要我肯定选80pm,34740925,北风洛曦,男,,https://i1.hdslb.com/bfs/face/0f4ff89303e2f8b691aff2d7685119cb37714823.jpg,0,2,1765377645721
283003742321,0,1765366582,115687225955203,40是神，60是神中神。毕竟雷蒙多代言，全球独一份[doge],109540590,大明园,男,悠悠苍天，何薄于我！,https://i0.hdslb.com/bfs/face/af4b0a7e843cc72083de60edc50038c8a8953899.jpg,0,0,1765377645722
282904601057,0,1765274586,115688987494394,我勒个海军大都督啊，这东西是能买得到的？,510789099,自带tv_doge,男,K-ON!!,https://i0.hdslb.com/bfs/face/d70b1795229863e2b1d1a272e6521fd5ff0ff9dc.jpg,5,147,1765377645722
284949514688,0,1765365721,115687225955203,我爹还在用20，准备今年给他换个80[笑哭],3788028,星期九会下雨,保密,摸鱼达人雨星期,https://i0.hdslb.com/bfs/face/6d2458d0b648c01c8c2ef806e7c8ae53f809d369.jpg,0,0,1765377645724
283012643041,0,1765372090,115692896520240,软件适配自己去实体店对着自己现在手机软件下载用用看，找不同，满足需求可以买，不要听他瞎吹，误人，软件适配非常影响使用心情的，做直播的平台投递作品的不要用了，b站没有创作中心其他直播平台没带货、钱包什么的,396299174,626小太爷,保密,,https://i2.hdslb.com/bfs/face/59910afa5c2e8f4ed2a01a0944b4e0a3e1b8251c.jpg,5,1,1765377645727
282952056417,0,1765323543,115688987494394,开服牢玩家来了，见证了从阿里郎到好用的过程[doge_金箍],145138018,狸狌小孙,男,平平淡淡才是真,https://i1.hdslb.com/bfs/face/5da891f5b5aeae3d8e26d5539a83cc09903e4c54.jpg,3,38,1765377645727
283011051089,0,1765371169,115687225955203,"荣耀3C
荣耀7
mate10
mate40
mate70
[打call]",27921319,星期八吃熊猫,保密,,http://i0.hdslb.com/bfs/face/member/noface.jpg,0,0,1765377645737
282996819809,0,1765362303,115692896520240,"无所谓，x6开美颜卡的跟狗一样，而8gen3丝滑
我是不信任何说华为芯片的视频",11134556,你那么大我想看看,保密,,https://i2.hdslb.com/bfs/face/b886d615bd14905b9c241424ac3df5f92705d240.jpg,13,11,1765377645738
282992106289,0,1765359143,115687225955203,"别忘了京東搜〖国补津贴336〗
🀄了660多国补卷，买东西更优惠[蹲蹲]",3690970923141560,抹茶奶绿223,保密,,https://i2.hdslb.com/bfs/face/4aaf1759fb179a92c9546200d1e7da7e9963f4cc.jpg,0,0,1765377645739
282969604721,0,1765340654,115692896520240,得感谢mate60 70这批老用户逆行者。,196701889,无邪小迪,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,29,103,1765377645739
284950704144,0,1765366420,115687225955203,遥遥领先,3546907108444664,西风谨慎茴香菜,保密,,https://i2.hdslb.com/bfs/face/e0010911dd782442e432850ec9a10edc45fa6a59.jpg,0,0,1765377645740
284908832816,0,1765336208,115692896520240,"借贵宝地宣传一下我们的三个鸿蒙APP【得意】。

远离手机：戒手机神器，定时锁住手机，仅能使用白名单软件。

青蛙Todo：全平台待办清单软件，吃青蛙工作法，解决任务堆积。

衣色：电子衣橱+智能AI搭配助手。

欢迎大家下载体验[爱心]",12623448,查尔斯但不是王子,保密,,https://i0.hdslb.com/bfs/face/6efce5336061b5ee3d6bdd78fe42f458f9b9ec7b.jpg,7,177,1765377645741
